id,anychildren,broadband,hispanic,race,region,spend
3295,1,0,1,white,NE,3526
3296,0,1,0,white,W,1152
3297,0,0,1,white,MW,84
3298,0,1,0,white,S,1119
3299,0,1,0,white,S,164
3300,0,0,0,white,S,214
3301,0,1,0,white,W,89
3302,1,1,1,white,W,1164
3303,1,1,0,white,MW,33
3304,1,1,0,white,NE,304
3305,1,0,0,white,MW,6837
3306,1,0,0,white,MW,1096
3307,0,1,0,white,MW,38980
3308,1,0,0,white,S,982
3309,1,1,0,white,NE,1177
3310,0,1,0,white,MW,21
3311,1,1,1,white,S,359
3312,1,1,0,white,S,386
3313,1,1,1,white,MW,213
3314,1,1,0,white,MW,1927
3315,1,1,1,white,S,984
3316,0,1,0,white,W,290
3317,1,0,1,white,S,2146
3318,1,1,0,white,NE,722
3319,0,1,0,asian,W,1242
3320,0,1,0,white,NE,2127
3321,1,1,0,white,S,7464
3322,1,0,0,white,S,1752
3323,0,1,1,white,MW,4894
3324,1,1,0,white,NE,65
3325,0,1,0,white,W,8990
3326,1,1,0,white,MW,489
3327,0,1,0,black,MW,697
3328,1,0,0,white,S,129
3329,1,1,0,white,S,135
3330,1,1,0,white,W,558
3331,1,0,1,white,MW,171
3332,1,1,0,white,MW,2451
3333,0,1,0,white,NE,388
3334,0,1,0,white,S,302
3335,0,1,1,white,W,199
3336,1,1,0,white,W,110
3337,0,1,1,white,W,123
3338,0,1,1,black,MW,26
3339,1,1,0,white,S,206
3340,1,0,1,other,W,1037
3341,1,0,0,white,S,577
3342,1,1,1,white,MW,20
3343,1,1,1,white,W,120
3344,1,1,1,white,NE,1149
3345,0,1,0,white,MW,4594
3346,0,1,0,white,S,592
3347,1,1,0,white,S,1240
3348,0,0,0,white,NE,147
3349,1,1,1,white,S,26
3350,0,1,0,white,MW,7719
3351,1,1,0,white,S,427
3352,1,1,0,white,W,20667
3353,1,1,0,white,MW,1692
3354,0,1,0,white,MW,3470
3355,1,0,0,white,MW,10
3356,1,0,1,white,S,226
3357,1,0,0,white,MW,522
3358,1,1,0,white,MW,3035
3359,1,1,0,white,S,52
3360,0,1,0,white,S,415
3361,0,1,0,white,W,63
3362,1,0,1,white,S,922
3363,0,1,0,black,W,299
3364,1,1,1,white,S,351
3365,1,1,1,white,MW,39
3366,0,1,1,white,MW,1118
3367,1,0,0,white,S,985
3368,0,1,0,white,S,344
3369,1,1,0,white,NE,1246
3370,1,1,0,white,MW,2657
3371,1,1,0,white,S,114
3372,1,1,0,white,MW,144
3373,1,1,0,white,NE,281
3374,1,0,1,white,NE,2538
3375,1,1,0,white,S,2035
3376,0,1,0,white,NE,26
3377,1,1,1,white,S,350
3378,0,1,0,white,MW,3446
3379,1,1,0,white,W,402
3380,1,1,0,white,S,432
3381,1,1,1,white,S,80
3382,1,1,0,white,W,204
3383,1,0,1,white,W,353
3384,0,1,0,white,NE,95
3385,1,1,0,white,NE,114
3386,1,1,1,white,MW,170
3387,1,1,0,white,S,13315
3388,0,1,0,white,NE,393
3389,1,1,0,white,S,1409
3390,1,1,1,white,MW,365
3391,0,1,0,white,W,7246
3392,0,1,0,white,MW,609
3393,0,0,0,white,MW,215
3394,1,0,1,white,MW,1069
3395,1,1,1,white,NE,208
3396,1,1,0,white,NE,150
3397,1,1,0,white,NE,102
3398,1,1,0,white,MW,1050
3399,1,1,1,white,W,682
3400,1,1,0,white,S,760
3401,1,1,1,white,S,66
3402,0,1,1,white,NE,132
3403,1,1,0,black,MW,4963
3404,0,1,0,white,MW,483
3405,1,1,0,white,S,2442
3406,0,1,1,white,W,188
3407,1,1,0,white,MW,111
3408,1,1,1,white,MW,95
3409,0,1,0,white,W,1160
3410,1,1,1,white,MW,1588
3411,0,1,0,white,S,90
3412,0,0,0,white,MW,2199
3413,1,1,1,white,S,3565
3414,1,0,0,white,MW,657
3415,1,0,1,white,MW,18
3416,1,1,0,white,W,48
3417,0,1,1,white,S,3724
3418,1,1,0,white,MW,244
3419,1,0,0,white,MW,383
3420,0,1,0,white,S,2644
3421,1,0,0,black,MW,368
3422,0,0,0,white,MW,378
3423,0,1,1,white,W,4220
3424,1,0,0,black,W,267
3425,1,1,0,white,S,8897
3426,1,1,0,white,NE,87
3427,0,1,0,white,S,262
3428,1,1,0,white,S,45
3429,0,1,0,white,MW,1668
3430,1,0,0,white,S,1394
3431,1,0,0,white,W,145
3432,1,1,0,white,MW,2477
3433,0,1,0,white,NE,39
3434,1,1,1,white,W,305
3435,0,1,1,white,W,20
3436,0,1,1,black,NE,50
3437,0,1,1,white,MW,156
3438,1,1,0,white,NE,431
3439,0,1,0,white,S,564
3440,1,1,0,white,MW,2796
3441,1,1,0,white,MW,563
3442,1,1,0,white,NE,92
3443,0,1,0,white,NE,55
3444,0,1,0,white,NE,497
3445,0,1,1,white,MW,1113
3446,1,1,0,white,MW,2574
3447,1,0,0,white,S,553
3448,1,1,0,white,MW,405
3449,1,1,0,white,S,509
3450,1,1,1,white,NE,2604
3451,1,1,1,white,NE,67
3452,1,1,0,white,MW,382
3453,1,1,0,white,S,308
3454,0,1,1,white,W,267
3455,1,1,0,white,S,609
3456,0,1,0,white,NE,10962
3457,1,1,0,white,S,1584
3458,0,1,0,white,S,2101
3459,1,1,0,white,S,213
3460,0,0,0,white,S,2296
3461,0,1,0,white,W,1516
3462,1,1,0,white,S,830
3463,1,1,0,white,W,3530
3464,1,1,1,white,W,212
3465,0,1,0,white,NE,4953
3466,1,1,1,white,S,997
3467,0,1,0,white,S,912
3468,1,1,0,white,NE,511
3469,1,1,0,white,S,222
3470,0,1,0,white,S,834
3471,0,1,0,white,MW,3920
3472,0,0,0,white,S,2497
3473,0,1,0,white,S,1089
3474,0,1,0,white,S,213
3475,1,1,0,white,S,24
3476,1,1,0,white,W,2732
3477,1,1,0,white,NE,1474
3478,1,1,0,white,MW,1474
3479,0,1,0,white,S,101
3480,1,1,1,white,W,2151
3481,1,1,0,white,S,3931
3482,1,1,0,white,NE,1815
3483,1,1,1,white,S,13
3484,0,1,0,white,NE,228
3485,0,1,0,white,MW,814
3486,1,1,1,black,NE,104
3487,1,0,0,white,S,35
3488,1,1,1,other,W,18
3489,0,1,0,white,S,115
3490,1,1,0,white,MW,150
3491,0,0,1,white,S,102
3492,0,1,0,white,MW,3091
3493,1,1,0,white,MW,158
3494,0,1,0,white,S,100
3495,1,1,1,white,S,2313
3496,0,0,0,white,S,81
3497,0,1,0,white,NE,3404
3498,1,1,0,white,MW,3276
3499,1,1,0,white,S,2720
3500,1,1,0,white,NE,951
3501,0,0,1,white,MW,13766
3502,1,0,0,white,MW,60
3503,0,1,1,white,W,10367
3504,1,1,0,white,MW,10
3505,1,1,0,white,W,1315
3506,1,1,0,white,MW,1551
3507,1,1,0,white,S,5341
3508,0,1,0,white,W,4025
3509,0,1,0,white,NE,1982
3510,1,1,0,white,S,35
3511,1,1,0,white,NE,479
3512,1,1,0,white,S,178
3513,0,1,0,white,MW,275
3514,1,1,0,white,MW,274
3515,1,1,1,white,S,32
3516,0,1,0,white,S,396
3517,1,1,0,white,NE,4233
3518,1,1,0,white,S,599
3519,1,1,0,white,MW,241
3520,0,1,1,white,S,41
3521,1,0,0,white,S,23
3522,0,1,1,other,S,90
3523,1,1,0,white,S,884
3524,0,1,1,white,W,414
3525,1,1,0,white,S,15
3526,0,1,0,white,S,74
3527,1,0,1,white,NE,1085
3528,1,1,0,white,NE,3765
3529,0,1,1,white,NE,2356
3530,0,1,0,white,W,78
3531,1,1,0,white,W,29
3532,1,1,0,white,S,3209
3533,1,1,0,white,NE,1427
3534,0,1,0,white,S,1670
3535,1,1,0,white,S,46452
3536,0,1,0,white,S,2121
3537,1,1,0,white,MW,500
3538,0,0,0,white,S,338
3539,0,0,0,white,NE,304
3540,0,1,0,white,S,292
3541,0,1,1,white,S,361
3542,0,0,0,white,W,72
3543,1,1,0,white,W,283
3544,0,1,0,white,NE,149
3545,1,1,0,white,W,6213
3546,0,1,0,white,S,1087
3547,1,1,1,white,S,505
3548,1,1,0,white,S,1788
3549,0,1,1,white,MW,6090
3550,0,0,0,white,MW,193
3551,1,0,0,black,S,349
3552,0,1,0,white,W,43
3553,0,1,0,white,S,18
3554,1,0,0,white,W,277
3555,0,1,0,white,S,562
3556,0,1,0,white,S,775
3557,0,1,0,white,NE,635
3558,1,1,0,white,S,99
3559,1,0,0,white,W,518
3560,0,1,0,white,MW,3283
3561,0,1,0,black,S,194
3562,1,1,0,white,NE,31999
3563,0,1,0,white,W,4336
3564,0,1,0,white,S,1107
3565,0,0,1,white,W,1070
3566,0,1,0,black,MW,503
3567,1,1,0,white,MW,1801
3568,0,1,1,white,W,160
3569,0,1,0,other,S,727
3570,1,1,0,white,S,739
3571,1,1,0,white,W,3526
3572,0,1,0,white,NE,9
3573,1,1,0,white,NE,152
3574,0,0,0,white,NE,280
3575,1,1,0,white,S,434
3576,1,1,0,white,MW,1145
3577,1,0,0,white,NE,884
3578,0,1,0,white,S,290
3579,1,1,1,white,S,4320
3580,1,1,0,white,W,190
3581,0,0,1,white,MW,1385
3582,0,1,1,white,S,187
3583,0,1,1,white,S,3808
3584,1,1,1,white,S,75
3585,1,1,0,white,W,330
3586,1,1,0,white,S,440
3587,0,1,0,white,NE,902
3588,0,1,0,white,W,64
3589,1,1,0,white,W,2690
3590,1,0,1,white,S,149
3591,0,1,0,white,MW,614
3592,1,0,0,white,S,1679
3593,0,1,0,white,NE,2536
3594,1,1,0,white,S,1337
3595,0,1,1,other,W,192
3596,1,1,0,white,NE,749
3597,1,1,0,white,MW,5332
3598,1,0,0,white,NE,4906
3599,1,1,0,white,S,256
3600,0,1,0,white,S,1435
3601,0,0,0,white,S,35
3602,0,0,1,white,MW,15
3603,1,1,0,white,MW,174
3604,0,0,0,white,NE,561
3605,1,1,0,white,S,3059
3606,1,1,0,white,W,118
3607,1,1,0,white,W,685
3608,1,1,0,white,S,184
3609,1,1,0,white,MW,235
3610,1,1,0,white,S,184
3611,1,1,0,black,S,77
3612,1,1,0,white,MW,1593
3613,1,1,0,white,W,779
3614,1,1,0,white,MW,3649
3615,1,1,0,white,W,582
3616,1,1,0,white,S,789
3617,0,1,0,white,MW,60
3618,1,1,0,white,W,409
3619,0,1,1,white,S,50
3620,1,0,0,white,NE,941
3621,0,1,0,white,W,3034
3622,1,1,0,white,NE,1027
3623,0,0,1,white,S,89
3624,0,1,0,black,S,56
3625,1,0,1,white,MW,1366
3626,1,1,0,white,W,837
3627,1,1,0,white,NE,1317
3628,1,1,0,white,W,33
3629,1,1,0,white,S,40
3630,1,1,0,white,W,32
3631,0,1,1,white,S,1949
3632,0,1,0,white,S,1356
3633,0,1,0,white,NE,4910
3634,1,1,0,black,S,3086
3635,1,1,0,white,S,60
3636,0,1,0,black,S,482
3637,0,1,0,white,W,363
3638,1,1,0,black,W,228
3639,0,1,1,other,NE,1525
3640,1,1,0,white,S,7736
3641,1,1,0,white,MW,35
3642,1,1,0,white,MW,100
3643,1,1,0,white,W,677
3644,1,1,0,white,S,768
3645,0,1,0,white,MW,325
3646,0,1,0,white,MW,1429
3647,0,1,0,white,MW,49
3648,0,1,0,white,NE,5748
3649,1,1,0,white,MW,54
3650,0,1,1,black,W,359
3651,1,1,0,white,MW,10
3652,1,1,0,white,S,527
3653,0,1,0,white,W,2679
3654,0,1,0,white,NE,30
3655,1,1,0,white,NE,699
3656,1,1,0,white,NE,27395
3657,1,1,0,white,S,1917
3658,0,1,0,white,S,786
3659,0,1,0,white,MW,263
3660,0,1,0,white,W,3309
3661,1,1,0,white,S,25
3662,1,1,0,black,S,80
3663,1,1,0,white,W,12117
3664,0,0,0,white,S,538
3665,1,1,0,white,S,699
3666,1,1,1,white,W,449
3667,1,1,1,white,W,216
3668,1,1,1,white,W,3051
3669,1,1,0,white,S,335
3670,1,1,0,white,MW,21
3671,1,1,0,white,S,76
3672,0,1,0,white,S,67
3673,1,1,0,white,W,37
3674,1,1,1,white,W,1815
3675,0,1,0,white,MW,15
3676,1,1,0,white,MW,91
3677,0,1,0,white,MW,2680
3678,1,1,0,white,S,311
3679,1,1,0,black,S,44
3680,0,0,0,white,S,1476
3681,1,1,0,white,MW,787
3682,0,1,0,white,NE,532
3683,0,1,0,white,S,72
3684,1,0,0,white,W,16
3685,0,1,0,white,S,10
3686,0,1,0,white,W,2367
3687,1,0,1,white,S,1965
3688,1,0,0,white,S,1310
3689,1,1,0,white,NE,5708
3690,1,1,0,white,W,144
3691,1,1,0,white,MW,130
3692,1,1,0,white,MW,215
3693,1,1,0,white,S,15
3694,0,1,0,black,MW,194
3695,0,0,1,white,W,1006
3696,1,1,1,white,W,1304
3697,0,1,0,white,S,44
3698,1,1,0,white,MW,129
3699,0,1,0,white,S,11073
3700,0,1,0,white,W,80
3701,0,1,0,asian,W,2617
3702,0,1,0,white,MW,376
3703,1,1,0,white,NE,311
3704,1,0,0,white,NE,897
3705,1,1,0,white,MW,1223
3706,1,1,0,white,W,176
3707,0,1,0,white,S,9003
3708,1,1,0,white,NE,206
3709,0,1,0,white,S,16921
3710,1,1,1,white,W,2827
3711,1,1,0,white,NE,541
3712,1,1,0,white,W,494
3713,1,1,1,white,S,5641
3714,1,1,0,white,MW,2814
3715,0,0,1,white,S,26
3716,1,1,0,white,NE,183
3717,1,1,0,white,MW,1234
3718,1,1,0,white,S,474
3719,1,1,0,white,NE,9
3720,1,1,0,white,MW,8888
3721,1,1,0,white,NE,515
3722,0,1,0,white,MW,118
3723,1,1,0,white,MW,218
3724,1,1,0,white,NE,54
3725,0,1,0,white,NE,1210
3726,0,0,1,white,S,146
3727,1,1,0,white,S,3788
3728,0,0,1,other,NE,88
3729,0,1,0,white,NE,633
3730,0,0,0,black,MW,440
3731,1,1,0,white,W,4251
3732,0,1,0,white,W,639
3733,0,1,0,white,MW,3398
3734,1,0,0,white,S,1270
3735,0,1,1,white,NE,32
3736,0,1,0,black,MW,618
3737,0,1,0,white,MW,1050
3738,1,1,0,white,W,609
3739,1,1,0,white,NE,942
3740,0,0,0,white,NE,10524
3741,1,1,0,white,MW,2893
3742,1,1,0,white,W,474
3743,1,1,1,white,W,2936
3744,1,1,0,white,W,3710
3745,0,0,0,white,S,108
3746,0,1,0,white,S,661
3747,1,1,0,white,W,300
3748,0,0,0,white,MW,275
3749,1,1,1,white,W,1003
3750,0,1,0,white,MW,5732
3751,0,1,0,white,NE,6348
3752,0,1,0,white,MW,712
3753,1,1,0,white,MW,7732
3754,1,1,0,white,NE,260
3755,1,1,0,white,W,515
3756,1,0,0,white,S,22
3757,0,1,0,white,S,2235
3758,0,1,0,white,NE,1414
3759,1,0,0,white,W,310
3760,1,1,0,white,NE,943
3761,0,1,1,black,MW,542
3762,1,1,0,white,MW,5844
3763,0,1,1,white,NE,709
3764,1,1,0,white,S,7594
3765,1,1,0,white,MW,86
3766,1,1,0,white,W,166
3767,1,1,0,white,S,270
3768,1,1,1,white,S,14334
3769,1,1,0,white,MW,1884
3770,1,1,0,white,MW,7472
3771,1,1,0,white,NE,46
3772,1,1,0,white,S,13
3773,1,1,1,white,W,2482
3774,0,1,0,white,NE,2747
3775,1,1,0,white,S,120
3776,1,1,0,white,S,901
3777,1,1,0,white,S,120
3778,1,1,0,white,MW,303
3779,0,0,0,white,MW,3
3780,0,1,0,white,S,115
3781,0,1,0,white,W,3186
3782,0,1,0,white,S,381
3783,1,1,0,white,W,1036
3784,1,0,0,white,W,577
3785,1,0,1,white,S,2383
3786,1,1,0,white,NE,8105
3787,1,1,0,white,NE,739
3788,0,0,0,white,MW,245
3789,0,1,0,white,MW,888
3790,0,1,0,white,MW,17196
3791,1,1,1,white,W,4941
3792,1,1,0,white,W,5882
3793,1,1,0,white,S,34
3794,0,0,0,white,MW,6985
3795,1,0,1,white,MW,883
3796,0,1,0,asian,NE,1415
3797,0,1,0,white,S,915
3798,0,1,1,white,NE,2174
3799,1,1,1,white,W,267
3800,0,1,0,white,W,786
3801,0,0,0,white,W,103
3802,1,1,0,white,S,160
3803,1,1,0,white,MW,65
3804,1,1,0,white,W,3349
3805,1,1,0,white,NE,1985
3806,1,1,0,white,S,506
3807,0,1,0,white,S,525
3808,1,1,0,white,S,602
3809,0,1,0,white,NE,103
3810,0,1,0,white,NE,732
3811,1,1,0,white,NE,1358
3812,1,1,0,white,NE,1207
3813,1,1,0,white,W,250
3814,1,1,0,white,MW,53
3815,0,1,0,white,MW,37
3816,1,0,1,white,W,1638
3817,0,1,0,white,NE,550
3818,0,1,0,black,S,820
3819,1,1,1,white,W,476
3820,1,1,0,white,NE,682
3821,1,1,1,white,W,1181
3822,0,1,0,white,S,98
3823,0,1,1,white,NE,158
3824,1,1,0,white,S,4721
3825,1,1,0,white,S,299
3826,0,1,0,white,MW,717
3827,0,1,0,black,NE,300
3828,0,1,1,white,S,127
3829,0,1,0,white,S,2635
3830,0,0,0,white,NE,7930
3831,1,1,1,white,S,34
3832,0,1,1,black,NE,333
3833,0,1,0,white,W,1634
3834,1,1,1,black,S,1111
3835,0,1,0,white,S,539
3836,0,1,1,white,S,1616
3837,0,1,1,white,NE,159
3838,1,1,1,white,W,1933
3839,1,0,0,white,MW,148
3840,0,1,0,white,MW,430
3841,1,1,0,white,MW,417
3842,0,0,0,white,W,18
3843,1,1,0,white,NE,139
3844,0,1,0,black,NE,1558
3845,1,1,0,white,W,1312
3846,1,1,0,white,NE,7336
3847,1,1,0,white,S,564
3848,1,1,0,white,W,280
3849,1,1,1,white,S,9023
3850,1,1,0,white,S,12395
3851,1,1,0,white,MW,149
3852,0,0,0,white,MW,76
3853,1,1,0,white,S,718
3854,1,0,0,white,S,3048
3855,1,1,0,white,MW,37
3856,0,1,0,white,MW,69
3857,1,1,0,white,MW,840
3858,1,1,0,white,S,39
3859,1,1,0,white,MW,288
3860,1,1,0,white,W,143
3861,1,1,0,white,MW,569
3862,0,1,0,white,W,3922
3863,1,1,0,white,W,343
3864,1,1,1,white,W,17
3865,1,1,0,white,S,404
3866,0,1,0,white,W,2587
3867,0,1,1,white,MW,762
3868,1,1,0,white,S,2394
3869,1,1,0,white,S,196
3870,1,1,0,white,S,591
3871,0,1,0,white,MW,69
3872,0,1,0,white,NE,211
3873,0,1,0,white,S,1702
3874,0,1,0,white,S,1266
3875,1,1,0,white,W,18
3876,1,1,0,white,S,158
3877,1,1,1,white,W,1666
3878,1,1,0,white,MW,1276
3879,1,0,1,white,W,4039
3880,0,1,0,white,MW,1769
3881,1,0,0,white,MW,10839
3882,0,1,0,white,W,985
3883,0,0,1,white,W,27
3884,1,1,0,white,S,150
3885,1,1,0,white,S,3139
3886,1,1,0,white,MW,572
3887,0,1,1,white,S,2816
3888,1,0,0,white,MW,528
3889,0,1,0,white,W,160
3890,1,1,0,white,S,661
3891,1,1,0,white,S,883
3892,1,1,0,white,S,221
3893,0,1,0,white,W,18
3894,0,1,0,white,NE,280
3895,1,1,0,white,W,739
3896,1,1,0,white,MW,3134
3897,0,1,0,white,S,1209
3898,1,1,0,white,MW,2099
3899,0,1,0,white,MW,110
3900,0,1,1,black,S,343
3901,1,1,0,white,NE,273
3902,0,1,0,black,NE,363
3903,1,1,0,white,MW,631
3904,0,1,0,white,S,1781
3905,1,1,0,asian,NE,10
3906,0,0,0,white,MW,374
3907,1,1,0,white,W,2060
3908,1,1,0,white,S,1673
3909,1,1,0,white,NE,318
3910,1,0,0,white,MW,208
3911,1,0,0,white,S,34
3912,1,1,0,white,NE,160
3913,0,1,0,white,MW,432
3914,1,1,1,white,S,249
3915,1,1,0,white,MW,476
3916,1,1,0,white,W,1676
3917,0,1,0,white,NE,650
3918,1,1,1,white,S,1398
3919,0,1,0,white,MW,11
3920,1,1,0,white,W,142
3921,1,1,0,white,W,2733
3922,1,1,0,white,NE,370
3923,1,1,0,white,S,1273
3924,1,1,0,white,MW,195
3925,1,1,1,white,S,939
3926,0,1,1,white,S,50
3927,0,1,0,white,S,3738
3928,0,0,1,white,S,544
3929,1,1,0,white,NE,254
3930,1,0,0,white,W,455
3931,0,1,0,white,MW,4795
3932,0,1,0,white,S,2
3933,0,1,0,white,W,14112
3934,1,0,0,white,W,713
3935,0,1,1,white,NE,1639
3936,0,1,0,white,W,713
3937,1,1,0,black,S,120
3938,1,1,0,white,NE,8
3939,1,1,0,white,W,7977
3940,0,1,0,white,NE,302
3941,0,1,1,black,NE,187
3942,1,1,1,asian,NE,296
3943,1,1,0,white,NE,1746
3944,0,1,0,white,MW,1926
3945,1,0,0,white,W,430
3946,1,0,0,white,NE,857
3947,0,1,0,white,W,536
3948,1,1,0,white,S,1380
3949,1,1,0,white,W,156
3950,1,1,0,white,MW,7521
3951,0,1,1,white,W,114
3952,1,1,0,white,W,4281
3953,0,0,0,white,S,17
3954,0,1,0,white,S,32
3955,0,1,0,white,W,239
3956,0,1,0,white,W,882
3957,1,1,1,white,NE,2262
3958,1,1,0,white,S,116
3959,1,0,0,white,MW,1585
3960,0,1,0,white,W,821
3961,1,0,0,white,NE,79
3962,1,1,1,white,S,78
3963,1,1,0,white,MW,56
3964,1,1,1,white,W,710
3965,1,1,0,white,MW,578
3966,1,0,1,other,W,106
3967,0,1,0,white,MW,884
3968,0,1,0,white,S,258
3969,1,0,0,white,W,1047
3970,1,1,1,white,S,1096
3971,0,0,1,white,W,1781
3972,1,1,0,white,NE,1162
3973,0,1,0,white,W,3478
3974,0,1,0,asian,W,182730
3975,0,0,1,white,S,520
3976,0,0,0,white,S,152
3977,0,1,1,white,NE,1106
3978,1,1,0,white,S,633
3979,0,1,1,white,NE,7798
3980,1,1,0,white,W,489
3981,0,1,0,white,MW,1117
3982,0,1,0,white,MW,111
3983,1,1,0,white,S,1988
3984,1,1,0,white,S,327
3985,0,1,1,white,MW,925
3986,0,1,0,white,W,10104
3987,1,1,0,white,MW,28
3988,0,1,1,white,S,2254
3989,0,1,0,white,NE,1822
3990,0,1,0,white,NE,234
3991,1,1,0,white,S,19
3992,1,1,0,white,W,18
3993,1,0,1,white,NE,26
3994,1,1,0,white,W,984
3995,1,0,0,white,S,31
3996,0,0,1,white,S,821
3997,1,1,0,white,MW,2271
3998,1,1,0,white,W,611
3999,1,1,0,asian,W,40
4000,1,1,0,white,S,139
4001,1,1,0,white,W,1554
4002,1,1,0,white,S,30
4003,1,1,0,white,NE,1073
4004,0,1,0,white,W,3339
4005,1,0,0,white,NE,23
4006,1,1,0,white,S,59
4007,0,1,0,white,MW,32
4008,0,1,0,white,MW,267
4009,1,1,0,white,W,580
4010,1,1,0,white,W,8138
4011,1,0,1,white,NE,2504
4012,0,1,0,white,W,54
4013,1,1,0,white,MW,1208
4014,1,1,0,white,NE,990
4015,0,1,0,white,W,342
4016,1,1,1,black,S,15
4017,0,1,0,white,S,28
4018,1,0,0,white,S,49
4019,0,0,1,white,S,128
4020,1,1,0,white,S,788
4021,1,1,0,white,MW,15693
4022,0,1,0,white,S,440
4023,1,1,1,white,S,825
4024,1,0,0,white,MW,79
4025,1,1,0,white,MW,3370
4026,1,1,1,white,W,1209
4027,1,1,0,white,MW,12
4028,0,1,0,black,MW,4385
4029,0,1,1,white,S,139
4030,1,0,0,black,NE,576
4031,1,1,0,white,W,822
4032,1,0,1,white,S,82
4033,0,1,0,white,S,312
4034,0,1,0,white,NE,171
4035,0,1,0,white,MW,793
4036,0,1,1,white,S,182
4037,1,1,0,white,S,24
4038,1,1,0,white,MW,2411
4039,1,1,0,white,S,492
4040,0,1,0,white,MW,1050
4041,1,1,1,white,NE,109
4042,0,0,0,white,S,60
4043,1,1,0,white,S,694
4044,1,0,0,white,W,636
4045,1,1,0,white,NE,212
4046,1,1,0,white,MW,2977
4047,1,1,0,white,S,4591
4048,1,1,0,white,S,2744
4049,1,1,0,white,W,18
4050,0,1,0,white,S,222
4051,0,1,0,white,S,40
4052,0,1,0,white,W,802
4053,0,1,1,white,W,73
4054,1,1,0,white,NE,284
4055,1,1,0,white,S,269
4056,0,1,0,white,NE,670
4057,1,1,1,white,NE,322
4058,1,1,0,white,S,192
4059,1,1,0,white,NE,1314
4060,1,1,0,white,MW,84
4061,1,1,1,white,NE,97
4062,1,1,1,white,S,197
4063,1,1,0,white,MW,4092
4064,1,1,0,white,NE,522
4065,1,1,1,white,S,1501
4066,0,0,0,white,S,134
4067,1,1,0,white,NE,5395
4068,1,1,0,white,S,257
4069,0,1,0,white,W,124
4070,1,1,0,white,MW,124
4071,1,1,0,white,NE,214
4072,1,1,0,white,MW,151
4073,0,1,0,white,W,532
4074,1,1,0,white,MW,305
4075,1,1,0,white,S,949
4076,1,1,0,white,MW,311
4077,1,0,0,white,MW,893
4078,1,1,0,white,W,8
4079,0,1,0,white,S,850
4080,1,1,0,white,W,106
4081,0,1,0,white,S,1171
4082,0,1,0,white,S,436
4083,1,1,0,white,NE,351
4084,1,1,0,white,W,359
4085,1,1,0,white,S,888
4086,1,1,0,white,MW,142
4087,1,1,0,white,W,96
4088,1,1,0,white,W,219
4089,0,1,1,white,W,1020
4090,0,0,0,black,S,8421
4091,0,1,0,white,S,67
4092,0,0,0,white,NE,70
4093,0,1,0,white,W,2554
4094,1,1,0,white,S,464
4095,0,1,0,white,S,7836
4096,1,1,0,white,W,229
4097,1,1,1,white,NE,3838
4098,1,1,0,black,NE,2295
4099,1,1,0,white,MW,62
4100,0,1,0,white,NE,4692
4101,0,0,0,other,NE,6
4102,1,1,0,white,MW,339
4103,0,1,0,white,S,153
4104,0,1,0,white,MW,1695
4105,1,0,0,white,S,728
4106,1,1,0,asian,W,633
4107,1,1,0,white,W,466
4108,0,1,0,white,S,168
4109,0,1,0,white,S,356
4110,1,1,0,white,W,199
4111,0,1,0,white,NE,220
4112,1,1,0,white,S,914
4113,1,0,0,white,W,2395
4114,1,1,1,white,NE,436
4115,1,1,0,white,S,220
4116,0,1,1,white,MW,2760
4117,1,1,1,white,S,802
4118,0,1,0,white,S,203
4119,1,0,0,white,W,15
4120,1,0,0,white,NE,794
4121,0,1,0,white,S,728
4122,1,1,1,white,W,6032
4123,0,1,0,white,S,117
4124,0,0,1,white,W,505
4125,1,0,0,white,MW,18
4126,0,1,0,white,NE,773
4127,0,1,1,white,NE,575
4128,1,0,0,white,S,995
4129,0,0,0,white,MW,531
4130,1,1,1,other,NE,2697
4131,0,1,0,white,S,1610
4132,1,1,0,white,S,41
4133,1,1,0,white,S,1452
4134,0,1,1,white,NE,157
4135,1,1,0,white,NE,2020
4136,0,1,0,white,MW,69
4137,0,0,0,white,S,242
4138,1,1,0,white,W,796
4139,1,1,0,white,S,474
4140,1,1,0,white,NE,217
4141,1,1,0,white,MW,7695
4142,0,1,0,white,MW,1080
4143,1,1,0,white,NE,70
4144,0,1,0,white,S,504
4145,0,1,0,white,S,100
4146,0,1,0,white,S,700
4147,1,1,0,white,MW,100
4148,0,1,0,white,S,401
4149,1,1,1,white,MW,411
4150,0,1,0,white,MW,64
4151,0,1,0,white,MW,11697
4152,0,1,1,white,NE,778
4153,1,1,0,white,S,766
4154,1,1,1,white,W,2941
4155,1,1,0,white,NE,357
4156,1,0,0,asian,W,36
4157,1,1,0,white,S,69
4158,1,1,0,white,NE,9931
4159,0,1,0,white,MW,15
4160,0,1,0,white,W,181
4161,1,1,0,white,S,70
4162,1,1,0,white,NE,347
4163,1,1,0,white,MW,49
4164,0,1,0,white,S,7398
4165,1,1,0,white,NE,7473
4166,1,1,0,white,S,1675
4167,1,1,1,white,S,90
4168,1,1,0,white,S,386
4169,1,1,0,white,MW,866
4170,1,1,1,white,W,30
4171,0,1,1,white,S,90
4172,1,1,0,white,NE,65
4173,1,1,0,white,S,1792
4174,0,1,0,white,W,773
4175,0,1,0,white,NE,7144
4176,1,0,0,white,MW,774
4177,1,1,0,white,MW,566
4178,0,1,0,white,S,49
4179,0,0,1,white,MW,117
