Viewer,Show,Q1_Attentive,Q1_Excited,Q1_Happy,Q1_Engaged,Q1_Curious,Q1_Motivated,Q1_Comforted,Q1_Annoyed,Q1_Indifferent,Q2_Relatable,Q2_Funny,Q2_Confusing,Q2_Predictable,Q2_Entertaining,Q2_Fantasy,Q2_Original,Q2_Believable,Q2_Boring,Q2_Dramatic,Q2_Suspenseful
1242,Smallville,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1242,Las Vegas,5,5,5,5,5,5,4,1,1,4,3,3,3,5,5,5,3,1,4,4
1242,The War at Home,4,5,5,5,5,4,4,4,2,5,5,3,4,4,3,5,3,1,4,5
1248,Dancing with the Stars,5,5,4,5,4,4,4,1,1,3,3,2,3,4,2,4,3,1,4,3
1248,Grey's Anatomy,4,3,3,3,2,3,3,2,2,1,3,1,2,4,1,3,4,3,1,2
1249,Lost,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1251,Trading Spaces: All Stars,4,4,5,5,5,4,4,1,4,4,3,2,2,5,3,3,5,1,2,2
1251,American Chopper,2,2,4,3,2,2,2,4,4,2,4,2,2,4,2,5,3,3,3,3
1251,Monk,3,3,3,4,4,2,2,5,4,2,3,2,5,3,2,3,1,3,5,2
1251,Smallville,5,5,5,5,5,5,3,2,3,1,5,1,2,5,2,1,4,2,4,5
1251,The War at Home,4,4,3,4,3,3,3,2,3,4,4,2,2,4,2,4,3,2,4,4
1252,Bones,5,4,3,5,5,2,2,1,1,3,3,2,3,5,1,4,2,1,4,4
1253,Supernatural,5,5,5,4,2,5,3,3,3,2,3,1,1,5,2,5,5,2,2,3
1253,Dancing with the Stars,5,5,5,5,5,2,2,4,4,2,4,3,3,5,5,4,2,2,5,5
1253,Grey's Anatomy,3,3,3,3,2,2,2,2,3,1,5,1,2,4,1,4,5,3,2,2
1256,The War at Home,5,5,4,5,5,3,4,2,2,3,5,2,2,5,1,3,3,1,3,4
1256,Grey's Anatomy,5,5,5,5,5,5,4,2,2,5,5,2,4,5,2,5,3,1,5,5
1257,Project Runway,4,3,3,5,4,2,1,3,3,3,3,1,4,4,1,3,4,3,4,3
1258,Project Runway,4,4,4,4,4,4,4,4,2,4,3,3,1,4,4,4,3,4,4,4
1258,Ugly Betty,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1258,Lost,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1258,Grey's Anatomy,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1259,Trading Spaces: All Stars,3,3,3,3,4,3,2,1,2,4,4,2,1,3,1,4,5,3,2,2
1259,House Hunters,4,3,4,4,5,3,3,1,1,2,3,1,2,3,3,4,1,3,3,3
1259,American Chopper,5,5,5,5,5,2,1,1,1,3,2,1,2,5,5,5,2,1,5,5
1259,Monk,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,2,3,3
1261,Trading Spaces: All Stars,3,2,4,3,5,2,3,4,2,2,5,2,2,5,1,5,4,3,3,2
1261,Project Runway,2,2,4,2,2,2,2,2,3,4,4,1,4,4,1,3,3,3,1,1
1261,Monk,4,4,3,3,5,2,2,2,2,2,5,3,2,5,1,5,3,4,2,2
1261,Smallville,2,3,3,3,3,2,3,3,4,2,3,3,3,4,4,4,1,2,4,4
1261,The War at Home,1,3,3,1,4,2,1,2,4,4,4,1,1,2,1,4,4,4,1,1
1262,Trading Spaces: All Stars,5,3,2,4,5,4,2,3,4,4,4,2,4,5,1,3,3,2,5,4
1262,Monk,5,5,3,4,5,5,1,1,1,4,3,2,3,5,1,3,3,1,4,3
1262,Smallville,3,3,2,4,4,1,3,1,5,2,3,3,4,3,1,3,4,2,5,5
1262,Cops,5,5,4,3,5,2,2,2,1,2,4,4,2,4,5,3,5,1,5,5
1262,The Apprentice: Los Angeles,4,4,3,4,5,2,3,2,4,2,4,3,3,5,2,3,5,1,5,5
1262,The Unit,4,3,2,2,5,2,1,1,1,2,5,3,4,5,1,4,5,1,5,5
1265,Project Runway,3,3,4,3,4,3,3,2,1,3,2,1,2,4,3,2,2,1,5,4
1265,Monk,3,2,3,3,4,2,2,4,3,2,3,2,4,2,1,3,1,4,2,2
1265,Grey's Anatomy,3,3,3,4,4,2,3,4,2,2,3,1,2,4,1,3,4,2,3,3
1267,American Chopper,4,4,3,4,4,4,3,2,1,4,2,3,3,4,3,3,3,3,4,4
1267,Monk,4,4,4,4,5,4,5,1,2,4,5,2,3,4,2,5,5,1,3,3
1267,The Closer,3,3,4,3,3,4,4,4,3,4,4,3,5,2,3,4,3,3,2,2
1267,Cops,4,5,4,4,4,3,4,1,3,3,5,3,3,5,1,5,5,1,4,4
1267,30 Rock,3,2,4,3,3,4,4,3,3,4,3,3,3,4,2,5,3,2,3,2
1269,Trading Spaces: All Stars,4,4,4,4,4,1,4,2,1,3,4,1,3,4,3,4,4,1,4,3
1269,Project Runway,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1269,House Hunters,5,5,5,5,5,5,5,1,1,4,5,1,2,5,4,5,4,1,5,5
1269,Monk,4,4,4,4,4,2,3,3,3,3,4,2,3,4,3,4,3,1,2,2
1269,The Closer,4,4,4,4,4,3,3,3,2,3,4,1,3,4,3,4,4,1,3,3
1270,Project Runway,3,2,3,3,4,1,1,1,3,4,3,1,2,4,1,3,3,1,2,2
1270,Monk,5,4,4,4,4,1,2,1,1,4,2,1,2,5,4,4,3,1,5,4
1270,Law and Order: Criminal Intent,3,3,3,4,4,1,2,1,1,4,2,1,2,4,4,3,4,1,3,3
1272,Friday Night Lights,2,3,4,4,2,2,4,1,3,4,4,4,4,4,4,4,4,4,4,4
1272,The Apprentice: Los Angeles,3,4,4,3,4,4,2,3,3,2,3,2,3,2,3,2,3,3,2,2
1272,CSI: Crime Scene Investigation,4,3,3,3,4,4,3,3,4,2,2,3,3,4,3,3,4,3,4,2
1273,The Apprentice: Los Angeles,5,4,3,5,4,3,2,2,3,2,2,4,2,4,1,5,3,1,4,5
1273,Lost,5,4,4,4,5,4,3,1,3,3,4,3,1,4,2,4,3,1,4,4
1273,CSI: Crime Scene Investigation,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1274,Project Runway,3,2,3,3,3,1,1,1,3,2,1,1,2,4,1,3,4,1,4,1
1275,Trading Spaces: All Stars,4,4,3,4,4,1,1,3,3,2,3,1,2,4,1,3,3,1,3,2
1275,Project Runway,3,1,3,4,4,1,3,1,4,1,4,3,2,4,5,4,1,2,3,2
1275,The Biggest Loser,5,5,5,5,3,5,2,2,1,5,2,1,4,4,1,2,5,2,4,3
1275,Ugly Betty,2,1,2,3,4,4,1,4,3,3,2,1,5,2,1,4,4,4,1,3
1275,Grey's Anatomy,5,5,3,5,5,2,2,4,3,2,3,5,3,5,5,2,1,2,5,4
1276,Cops,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1276,The War at Home,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3
1276,My Name is Earl,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1276,Dancing with the Stars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1278,Cops,3,4,4,3,4,2,4,3,5,4,3,4,2,3,2,3,3,1,3,2
1278,Friday Night Lights,3,2,3,2,5,1,4,4,5,2,3,4,5,2,2,3,1,1,4,5
1279,Cops,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1280,Grey's Anatomy,5,4,4,4,3,2,2,3,2,2,4,3,3,5,3,3,2,1,4,4
1282,CSI: Crime Scene Investigation,5,5,3,4,4,4,3,2,2,2,3,2,1,5,1,5,4,1,5,5
1283,American Chopper,4,4,3,4,4,2,2,2,3,1,3,1,3,5,3,4,3,1,5,5
1283,CSI: Crime Scene Investigation,2,3,2,3,3,2,2,2,3,1,3,1,1,3,1,3,3,1,1,1
1284,Smallville,3,3,3,3,3,3,3,3,3,3,5,4,4,3,1,4,3,1,2,2
1284,Two and a Half Men,4,3,4,5,5,3,2,1,3,3,3,2,4,5,5,3,4,2,4,5
1284,Lost,5,5,3,5,5,5,3,1,1,4,3,4,1,5,5,5,3,1,5,5
1286,Ugly Betty,4,3,2,4,3,2,2,2,3,1,2,4,4,3,1,1,4,4,5,1
1286,Grey's Anatomy,2,3,3,3,3,2,3,3,3,3,4,1,1,4,1,4,5,3,2,2
1288,Trading Spaces: All Stars,5,5,5,5,5,5,5,1,1,5,4,1,2,4,1,5,5,2,4,1
1288,Cops,5,5,5,5,5,5,5,1,1,5,5,1,5,5,1,5,5,1,2,1
1288,The Apprentice: Los Angeles,5,4,1,5,5,4,1,4,5,4,5,1,1,5,1,5,5,1,5,5
1288,The Biggest Loser,5,5,5,5,5,5,5,1,1,5,5,1,4,5,5,4,4,1,4,2
1288,Ugly Betty,5,5,2,5,5,5,2,1,2,3,2,4,1,5,5,5,5,2,5,5
1288,CSI: Crime Scene Investigation,5,4,4,5,5,5,1,4,1,4,4,1,5,5,5,5,4,3,5,5
1289,Trading Spaces: All Stars,5,3,4,4,5,4,2,1,2,4,4,1,3,5,1,3,5,2,2,1
1289,Project Runway,4,4,4,4,4,3,2,1,2,4,4,2,3,4,2,5,4,1,4,3
1289,American Chopper,4,3,4,4,4,3,3,1,1,4,5,1,2,4,1,4,4,1,3,2
1289,Las Vegas,4,3,4,5,4,4,3,2,2,4,4,2,3,4,1,4,4,2,4,3
1289,My Name is Earl,3,3,3,4,3,2,2,1,4,3,3,2,4,4,1,3,3,2,4,3
1290,Lost,5,5,4,5,5,4,3,3,1,3,2,2,3,5,3,4,2,1,4,5
1290,Heroes,5,4,3,5,5,3,3,3,1,3,3,1,4,5,4,3,2,1,5,4
1290,Grey's Anatomy,4,4,4,5,4,2,3,1,1,3,3,1,3,5,1,3,3,1,5,4
1292,Law and Order: Criminal Intent,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3
1292,CSI: Crime Scene Investigation,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,2,3
1294,CSI: Crime Scene Investigation,5,5,5,5,4,3,4,1,1,2,5,2,3,5,2,3,4,1,4,4
1294,Grey's Anatomy,4,4,4,4,5,2,3,2,3,2,3,3,3,5,4,3,5,2,5,5
1295,Project Runway,5,5,5,2,4,4,4,2,1,3,5,2,3,5,3,5,3,2,4,4
1295,Smallville,5,4,4,5,5,5,4,1,1,2,4,3,2,5,4,5,3,1,5,5
1295,Ugly Betty,2,2,2,2,2,3,2,4,3,1,1,1,5,3,5,2,2,3,2,2
1295,Grey's Anatomy,5,5,5,5,5,5,5,1,1,4,5,1,1,5,2,5,4,1,4,4
1297,Project Runway,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1297,Ugly Betty,5,5,4,5,5,4,3,2,1,2,4,4,1,5,4,5,3,1,5,5
1297,Dancing with the Stars,5,5,5,5,5,5,4,1,1,4,5,1,1,5,5,5,4,1,5,5
1300,Trading Spaces: All Stars,4,3,3,4,4,4,2,1,3,5,3,1,3,5,2,3,4,1,4,4
1300,American Chopper,4,2,3,4,4,2,2,1,3,2,2,3,1,5,5,5,1,1,5,5
1300,Supernatural,4,1,3,4,1,2,3,1,3,5,5,1,4,5,2,2,5,2,2,1
1300,Smallville,5,3,3,5,1,3,2,1,3,2,3,1,3,5,4,1,4,1,5,5
1300,Friday Night Lights,5,3,4,5,5,5,1,1,1,5,5,1,1,5,1,5,5,1,4,1
1300,Close to Home,5,3,3,4,4,5,1,1,1,5,5,1,2,5,1,5,5,1,1,1
1301,Top Chef,3,4,3,3,4,4,3,3,3,3,4,3,4,5,3,3,2,3,4,3
1301,Iron Chef America,3,3,2,3,4,2,3,3,3,3,2,3,5,3,3,2,2,4,4,4
1301,Cold Case,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,2,2,3,4,3
1301,The Biggest Loser,3,4,2,3,3,5,3,3,3,3,3,3,3,5,3,4,4,3,4,3
1301,Lost,5,5,5,5,5,5,5,1,5,5,5,2,2,5,4,5,4,1,4,4
1301,Grey's Anatomy,5,5,5,5,5,5,5,3,5,2,5,4,1,5,5,5,5,1,5,5
1305,Supernatural,4,4,4,4,4,4,4,2,3,3,5,1,2,5,5,5,5,1,3,1
1305,Close to Home,3,4,4,4,4,3,4,2,3,5,3,3,4,5,2,5,5,2,5,5
1305,The War at Home,5,5,5,5,5,5,4,2,3,5,3,2,4,4,2,5,5,2,5,5
1306,Supernatural,5,5,4,3,5,3,3,3,3,1,4,3,1,5,5,5,1,1,5,5
1306,Smallville,2,2,2,2,2,2,2,2,2,2,3,2,3,5,4,2,2,2,4,5
1306,Grey's Anatomy,5,5,5,5,5,5,5,1,3,5,5,1,1,5,3,5,5,1,5,5
1307,Iron Chef America,5,5,5,5,5,4,3,2,1,5,4,1,3,5,3,4,4,1,4,4
1307,Bones,4,4,5,4,5,3,3,1,1,2,5,2,3,5,4,4,3,1,4,3
1308,Lost,4,4,3,4,4,2,2,3,2,3,3,2,3,3,4,3,3,2,5,3
1308,Grey's Anatomy,5,5,3,5,5,3,2,1,1,2,2,3,1,4,1,4,2,1,5,4
1309,30 Rock,3,3,4,4,3,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3
1309,CSI: Crime Scene Investigation,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
1310,Trading Spaces: All Stars,4,3,4,4,5,4,1,1,2,3,4,1,2,4,1,3,4,1,3,4
1310,Project Runway,5,5,5,4,4,2,2,2,1,2,4,1,2,4,4,5,2,1,4,4
1310,Las Vegas,5,5,5,5,5,3,2,1,1,3,3,1,2,5,1,5,3,1,5,4
1310,The Unit,3,3,3,4,4,2,1,1,4,3,3,1,2,4,1,4,5,1,4,4
1310,Cold Case,4,4,3,4,5,2,1,1,1,2,3,2,5,4,1,4,3,2,5,4
1311,Two and a Half Men,4,3,2,2,3,2,3,1,2,3,1,1,2,4,3,5,4,1,4,4
1311,CSI: Crime Scene Investigation,4,4,5,3,3,4,3,3,3,5,5,3,2,5,3,3,5,1,3,2
1312,American Chopper,5,3,4,5,4,3,3,1,1,3,5,2,1,5,1,5,4,1,5,5
1312,Dancing with the Stars,4,4,3,5,4,3,3,1,1,4,4,1,2,5,1,5,3,1,3,5
1312,CSI: Crime Scene Investigation,5,4,5,5,3,3,3,1,1,3,5,1,2,5,1,5,5,1,3,3
1313,Close to Home,3,2,2,3,3,1,1,1,1,1,3,2,2,4,3,3,2,1,2,2
1313,Las Vegas,3,3,3,3,2,1,1,1,2,2,4,1,4,4,1,4,2,1,1,1
1313,The Apprentice: Los Angeles,2,1,1,2,1,1,1,1,5,1,1,2,2,3,2,2,3,2,4,3
1313,Cold Case,4,3,4,3,4,1,1,1,1,2,4,2,2,4,1,3,2,1,2,2
1313,Ugly Betty,3,2,2,2,3,2,1,4,3,3,1,2,4,3,3,3,4,2,3,1
1313,Two and a Half Men,2,2,2,2,2,2,2,2,2,1,1,3,4,2,1,2,3,2,4,4
1314,Trading Spaces: All Stars,3,3,4,4,2,3,2,2,3,3,5,1,4,5,1,3,3,1,1,1
1314,Project Runway,4,2,4,4,4,1,1,1,2,1,2,1,1,3,2,5,4,3,3,3
1314,The War at Home,5,4,5,5,3,3,3,1,1,3,4,1,1,5,1,4,4,1,1,3
1314,The Apprentice: Los Angeles,3,2,3,3,2,3,1,2,2,1,1,4,2,3,2,4,4,2,5,4
1314,Dancing with the Stars,4,3,4,3,4,3,1,2,2,1,5,1,1,4,2,5,4,2,1,1
1315,Supernatural,4,3,3,4,4,3,2,2,2,2,5,2,2,5,2,5,5,2,4,4
1317,Lost,5,5,5,5,5,5,5,5,5,2,5,5,1,5,3,5,3,1,5,5
1317,CSI: Crime Scene Investigation,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,5,5
1317,Grey's Anatomy,5,5,5,5,5,5,5,5,5,4,2,3,3,5,2,4,4,2,4,4
1320,Top Chef,4,5,4,4,2,4,4,2,2,4,4,1,3,5,2,5,4,1,5,5
1320,Project Runway,5,5,5,5,1,5,5,1,1,5,4,1,4,5,3,4,4,1,5,4
1320,Grey's Anatomy,4,5,5,5,3,4,4,2,2,3,4,1,3,5,4,4,4,1,5,4
1321,CSI: Crime Scene Investigation,4,4,4,4,5,2,3,1,2,4,3,2,4,4,2,4,5,2,4,4
1324,Smallville,5,4,4,5,5,1,4,2,1,3,5,4,2,5,2,4,4,1,5,5
1324,Friday Night Lights,4,4,5,4,3,1,5,2,2,5,5,1,3,5,1,4,5,2,2,2
1324,Lost,5,5,5,4,4,2,4,2,2,4,5,3,3,5,2,3,4,2,5,4
1324,Grey's Anatomy,5,5,5,5,5,4,4,2,1,5,5,2,2,5,1,5,5,1,5,5
1325,Top Chef,5,5,5,5,5,5,1,1,1,5,5,1,1,5,1,5,5,1,5,5
1325,Iron Chef America,5,5,5,5,5,5,1,1,1,5,5,1,1,5,1,5,5,1,5,1
1325,Trading Spaces: All Stars,5,5,5,5,5,5,1,3,1,3,5,3,3,5,3,5,5,3,5,5
1325,Project Runway,5,5,5,5,5,5,1,2,1,5,5,1,1,5,1,5,5,1,5,5
1326,Grey's Anatomy,4,5,4,5,5,3,4,1,1,5,3,1,2,5,1,4,4,1,4,4
1327,Trading Spaces: All Stars,5,4,3,5,5,1,3,2,2,1,3,4,4,4,5,4,3,2,5,5
1327,Project Runway,4,4,4,2,5,4,2,3,2,5,4,1,4,4,1,4,4,1,1,4
1332,Las Vegas,5,4,3,4,4,2,3,2,2,2,3,2,2,4,3,4,4,1,3,3
1332,Law and Order: Criminal Intent,5,4,3,4,4,3,3,3,3,3,2,3,3,5,4,5,3,2,5,5
1332,Cold Case,4,4,3,4,5,3,3,1,1,2,1,4,2,5,4,5,4,1,5,4
1332,Shark,5,4,4,4,4,3,1,1,1,4,3,2,1,5,4,5,4,1,3,3
1333,Top Chef,3,3,3,4,3,2,2,3,4,2,2,2,3,3,3,2,1,3,4,4
1333,Iron Chef America,5,5,5,5,5,5,5,1,1,4,4,1,1,5,2,5,5,1,4,5
1333,Smallville,3,3,4,4,2,2,3,3,3,3,4,2,4,4,1,4,2,2,3,4
1333,Las Vegas,4,4,3,4,4,4,3,2,2,2,4,2,3,4,2,4,3,3,4,4
1333,The War at Home,4,4,4,4,4,1,2,1,2,2,4,2,3,4,2,4,4,2,3,4
1334,Smallville,4,2,3,2,4,1,3,2,4,3,4,2,5,4,2,4,1,2,3,2
1334,Cops,4,4,4,4,5,2,1,2,1,1,4,1,5,5,1,5,5,1,4,4
1334,Ugly Betty,3,3,2,4,4,1,2,4,3,2,3,4,5,4,5,1,1,2,4,3
1339,Project Runway,4,5,5,4,5,4,4,3,3,4,4,2,4,5,2,5,4,3,5,4
1339,Grey's Anatomy,5,5,5,5,5,5,5,3,5,5,5,4,4,5,5,5,5,3,5,5
1340,Cops,4,2,4,4,3,3,3,3,4,3,4,1,3,5,1,5,5,1,4,3
1340,Dancing with the Stars,5,4,3,5,5,3,3,1,1,1,4,1,1,5,1,4,5,1,4,4
1341,CSI: Crime Scene Investigation,4,4,3,5,4,4,3,2,1,1,4,2,2,4,1,3,3,1,4,4
1342,Iron Chef America,5,5,5,5,4,5,4,2,2,2,2,1,1,5,1,2,5,2,4,4
1342,The Apprentice: Los Angeles,2,4,1,3,5,1,4,2,4,4,2,2,1,4,4,2,4,3,4,5
1342,The Biggest Loser,2,2,2,3,5,3,2,4,4,4,2,1,4,4,2,5,5,3,5,5
1343,Project Runway,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,2,2,4,4,3
1343,House Hunters,4,4,4,3,3,4,5,3,4,3,3,4,3,4,4,3,4,3,3,4
1343,Ugly Betty,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1343,Grey's Anatomy,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,3,2,2,4
1344,Top Chef,4,5,5,4,3,3,3,1,1,3,5,2,3,5,2,5,3,1,5,3
1344,Lost,3,4,4,4,1,2,2,2,2,4,4,2,4,5,4,4,4,1,4,4
1344,Grey's Anatomy,4,5,5,5,4,4,4,1,1,2,3,3,2,5,2,5,2,1,4,5
1345,Iron Chef America,5,4,3,4,4,4,3,2,1,5,2,1,2,5,1,5,5,1,4,2
1345,American Chopper,3,1,5,2,3,1,5,1,1,5,5,1,5,5,2,5,5,2,1,3
1345,Cops,4,4,4,4,4,4,3,1,1,4,5,2,3,5,2,5,4,1,2,2
1345,Friday Night Lights,4,4,2,4,5,2,3,2,3,1,4,3,4,4,1,4,5,4,3,3
1345,The War at Home,4,3,3,4,3,3,3,3,3,1,4,4,3,4,2,5,2,2,4,2
1345,Bones,4,5,3,4,5,3,3,3,3,2,5,2,1,5,1,5,5,1,5,4
1346,Las Vegas,4,4,3,2,5,2,2,1,3,3,2,1,3,5,1,2,4,1,4,5
1346,Bones,4,4,3,4,4,3,2,1,1,2,3,3,1,4,3,4,3,1,5,4
1346,Lost,4,4,4,4,4,4,3,1,1,4,4,2,3,4,1,2,4,1,5,3
1346,CSI: Crime Scene Investigation,4,3,3,4,4,3,2,1,2,1,2,4,3,3,4,1,2,1,4,4
1346,Heroes,4,5,4,5,5,3,3,1,1,4,4,2,3,5,1,2,5,5,3,4
1346,Grey's Anatomy,4,3,3,4,4,3,2,2,2,4,4,2,4,4,1,2,5,1,4,4
1347,Iron Chef America,5,5,5,5,5,1,2,1,1,1,5,1,1,5,1,5,3,1,5,5
1347,Project Runway,5,5,5,5,5,5,3,4,4,5,5,4,4,5,5,5,2,4,5,5
1347,Veronica Mars,5,5,5,5,5,5,5,1,5,4,5,5,4,5,3,5,5,1,5,5
1347,Ugly Betty,5,5,5,5,5,5,5,1,1,4,5,5,1,5,3,5,3,1,5,5
1347,Grey's Anatomy,5,5,5,5,5,5,5,1,1,5,5,1,4,5,5,5,4,1,5,5
1350,Iron Chef America,5,4,3,5,5,4,2,3,3,3,3,2,2,5,2,3,4,1,4,5
1350,Project Runway,2,2,2,2,2,2,2,2,2,3,4,3,2,4,1,4,1,2,5,2
1350,CSI: Crime Scene Investigation,2,2,3,2,4,4,2,4,3,5,2,2,4,3,2,4,5,2,4,3
1351,Iron Chef America,3,2,2,3,5,2,2,1,5,1,1,1,2,3,1,2,3,2,1,1
1351,Project Runway,5,5,5,5,5,3,4,1,1,5,5,2,2,5,3,3,2,1,5,4
1351,Ugly Betty,3,2,4,3,2,2,1,1,3,2,5,1,4,5,1,4,2,1,1,1
1351,Grey's Anatomy,5,5,5,5,4,3,5,1,1,5,4,1,2,5,1,5,4,1,2,2
1353,Project Runway,4,3,3,4,3,4,3,1,5,3,4,1,3,4,1,4,4,2,4,3
1353,Cops,4,4,4,3,3,3,3,2,4,3,4,1,3,4,1,4,4,2,4,4
1353,Dancing with the Stars,4,4,4,4,4,2,2,2,4,4,4,2,2,4,4,4,4,1,4,4
1353,Grey's Anatomy,2,3,2,2,2,1,1,2,5,1,5,1,2,4,1,4,3,3,3,2
1354,My Name is Earl,4,4,4,5,5,3,3,3,1,3,3,3,3,5,4,2,3,1,5,4
1354,Grey's Anatomy,4,4,5,3,2,3,4,2,1,5,5,2,3,5,1,4,3,1,2,1
1356,Cops,3,3,2,3,3,1,1,5,5,3,2,4,3,2,5,3,3,3,5,3
1356,Las Vegas,4,3,3,3,3,1,1,1,2,2,4,2,3,5,3,4,3,1,4,4
1356,My Name is Earl,3,2,2,2,3,2,1,3,5,2,4,1,3,4,4,4,3,2,3,2
1356,Two and a Half Men,4,4,4,3,4,3,3,2,1,4,5,1,3,5,3,4,3,1,3,2
1356,CSI: Crime Scene Investigation,3,4,4,3,3,2,3,3,4,3,3,1,1,4,1,4,4,2,4,3
1356,Grey's Anatomy,4,4,4,4,4,2,3,1,2,3,4,3,3,4,3,4,4,1,5,5
1358,Top Chef,4,2,3,3,5,2,3,3,4,2,1,1,3,4,5,5,5,3,1,4
1358,Iron Chef America,5,5,4,5,5,5,4,1,3,3,5,1,2,5,5,5,5,1,5,4
1358,House Hunters,3,3,2,3,4,2,3,4,2,4,1,1,3,4,4,5,5,3,1,2
1358,American Chopper,3,3,3,3,4,4,2,3,3,1,2,3,3,5,5,5,1,3,4,3
1359,Top Chef,4,3,3,3,2,3,2,4,3,3,4,2,3,4,2,4,3,4,3,1
1359,Project Runway,4,3,2,3,3,2,3,4,3,3,2,2,3,3,1,4,4,4,3,1
1359,Ugly Betty,2,3,2,2,3,2,2,4,3,1,4,2,3,3,2,4,2,3,3,1
1359,Grey's Anatomy,4,4,4,4,3,3,3,2,2,3,4,1,2,4,2,4,3,2,4,4
1360,The Closer,5,5,5,5,5,3,3,2,1,2,3,2,1,5,1,4,5,1,5,5
1360,Cold Case,5,4,5,4,4,4,4,1,3,4,3,1,4,5,3,5,4,1,3,5
1360,Dancing with the Stars,5,2,3,5,4,2,2,1,1,1,1,2,3,4,1,5,3,1,4,5
1360,CSI: Crime Scene Investigation,5,5,5,5,5,5,5,1,1,3,3,2,2,5,1,5,4,1,5,5
1360,Grey's Anatomy,5,5,5,5,5,5,5,2,1,3,4,2,2,5,1,5,4,1,5,5
1363,Trading Spaces: All Stars,3,2,3,3,3,2,3,2,2,4,2,2,3,3,2,3,4,3,2,2
1363,Project Runway,4,3,4,5,4,4,4,2,3,5,4,2,3,5,2,5,5,2,5,4
1363,House Hunters,4,3,4,4,4,3,4,2,3,4,3,1,4,5,1,5,5,1,3,5
1363,Cops,5,5,5,5,5,5,5,1,3,5,5,1,2,5,2,5,5,1,5,5
1363,The Apprentice: Los Angeles,3,3,4,3,3,4,3,3,3,2,3,3,3,3,1,2,3,3,3,3
1363,My Name is Earl,5,5,5,5,5,5,5,1,3,5,5,1,3,5,2,5,5,1,4,2
1366,Top Chef,3,3,3,4,3,3,2,3,3,2,4,2,3,4,2,3,2,3,4,2
1366,Lost,3,3,3,4,4,3,2,4,3,2,3,5,4,4,4,3,1,4,4,3
1368,Top Chef,3,3,3,4,4,4,2,3,3,2,4,2,4,4,4,4,2,2,4,2
1368,Project Runway,4,3,3,4,4,4,2,2,3,2,2,3,2,4,4,4,2,2,4,4
1368,Ugly Betty,3,2,3,3,3,3,2,2,2,3,4,3,3,4,3,4,2,3,4,2
1368,Lost,4,4,4,4,4,4,3,1,2,4,3,2,2,4,3,4,4,1,4,4
1368,Grey's Anatomy,3,2,3,3,4,3,2,2,2,2,3,2,3,4,3,4,3,2,4,3
1369,Grey's Anatomy,5,5,5,5,5,4,4,2,1,5,4,1,2,5,1,4,4,1,5,4
1370,Cold Case,5,4,3,5,5,3,1,1,1,5,5,2,1,5,1,5,5,1,4,3
1370,CSI: Crime Scene Investigation,5,3,2,5,5,2,2,1,1,4,2,1,1,5,2,5,5,1,5,5
1370,Heroes,5,2,2,5,5,3,3,3,2,3,2,4,3,4,5,4,1,2,5,4
1370,Grey's Anatomy,4,2,2,4,5,2,2,1,4,2,2,2,1,5,1,5,5,1,4,3
1371,My Name is Earl,5,5,5,5,5,4,3,1,1,4,5,1,1,5,1,5,5,1,1,4
1371,Two and a Half Men,5,5,5,5,5,5,3,1,1,3,4,1,2,3,1,3,4,1,2,3
1371,Lost,5,5,5,5,5,5,3,1,1,4,5,2,2,5,1,5,5,1,5,5
1371,Dancing with the Stars,5,5,5,5,5,5,4,1,1,3,1,4,1,5,2,5,4,1,5,5
1371,CSI: Crime Scene Investigation,5,5,5,5,5,5,4,1,1,4,5,4,2,5,3,4,4,1,4,4
1372,Top Chef,4,3,4,4,4,2,3,2,2,3,3,2,2,4,1,4,4,2,4,4
